Arch_ID,Config,Val_Loss,C2_w,C2_d,C2_idx,C3_w,C3_d,C3_idx,C4_w,C4_d,C4_idx,C5_w,C5_d,C5_idx,Math_GFLOPs,C2_GFLOPs,C3_GFLOPs,C4_GFLOPs,C5_GFLOPs
973,"[10, 49, 30, 55]",0.7347406446933746,24,3,10,104,2,49,64,3,30,112,4,55,2.1471872,0.458752,0.7274496,0.4409856,0.1652992
680,"[33, 7, 5, 33]",0.7347521305084228,72,2,33,16,4,7,16,2,5,72,2,33,2.4462592,1.4245888,0.6305792,0.0141312,0.0222592
612,"[21, 10, 49, 55]",0.735090833902359,48,2,21,24,3,10,104,2,49,112,4,55,1.8577152,0.753664,0.3514368,0.1818624,0.2160512
694,"[44, 37, 16, 22]",0.7351489782333374,96,1,44,80,2,37,40,1,16,48,3,22,2.4567808,0.3555328,1.5249408,0.190976,0.0306304
988,"[25, 24, 27, 14]",0.7353631913661957,56,2,25,56,1,24,56,4,27,32,3,14,1.999744,0.9510912,0.4257792,0.236544,0.0316288
442,"[26, 2, 14, 19]",0.7353779435157776,56,3,26,8,3,2,32,3,14,40,4,19,2.4189696,1.6449536,0.357376,0.0352768,0.0266624
686,"[19, 28, 31, 34]",0.7353919386863709,40,4,19,64,1,28,64,4,31,72,3,34,2.2950016,1.3115392,0.2516992,0.3063808,0.0706816
22,"[44, 17, 39, 51]",0.7354129552841187,96,1,44,40,2,17,80,4,39,104,4,51,2.366208,0.3555328,1.1634688,0.327424,0.1650816
516,"[33, 16, 32, 39]",0.735673987865448,72,2,33,40,1,16,72,1,32,80,4,39,2.5833728,1.4245888,0.6293504,0.0653824,0.1093504
763,"[14, 46, 7, 37]",0.7357886850833892,32,3,14,96,3,46,16,4,7,80,2,37,2.5211264,0.6766592,1.1984896,0.264704,0.0265728
896,"[15, 52, 32, 38]",0.7358611762523651,32,4,15,112,1,52,72,1,32,80,3,38,1.9680768,0.9158656,0.2269184,0.3828736,0.0877184
79,"[48, 19, 16, 59]",0.7364715933799744,104,1,48,40,4,19,40,1,16,120,4,59,2.4685184,0.3751936,1.519616,0.055552,0.163456
845,"[48, 22, 7, 21]",0.7364772737026215,104,1,48,48,3,22,16,4,7,48,2,21,2.3489408,0.3751936,1.5271936,0.0800768,0.011776
650,"[17, 45, 44, 34]",0.736631590127945,40,2,17,96,2,45,96,1,44,72,3,34,2.135104,0.5824512,0.7849984,0.3053568,0.1075968
64,"[48, 22, 33, 25]",0.7366945624351502,104,1,48,48,3,22,72,2,33,56,2,25,2.4673664,0.3751936,1.5271936,0.1580544,0.052224
509,"[16, 42, 57, 32]",0.7367788076400756,40,1,16,88,3,42,120,2,57,72,1,32,2.2642432,0.2179072,1.1147264,0.4682752,0.1086336
179,"[20, 50, 57, 48]",0.7368606746196746,48,1,20,104,3,50,120,2,57,104,1,48,2.8191488,0.237568,1.5515648,0.560128,0.1151872
794,"[19, 4, 49, 43]",0.736904501914978,40,4,19,16,1,4,104,2,49,88,4,43,2.1914752,1.3115392,0.1927168,0.1678848,0.1646336
335,"[19, 21, 35, 34]",0.7369250655174255,40,4,19,48,2,21,72,4,35,72,3,34,2.4050432,1.3115392,0.3610624,0.2990592,0.0786816
411,"[19, 3, 14, 46]",0.7370680391788482,40,4,19,8,4,3,32,3,14,96,3,46,1.9746688,1.3115392,0.1982464,0.0352768,0.0749056
224,"[16, 50, 4, 7]",0.7371393442153931,40,1,16,104,3,50,16,1,4,16,4,7,2.3289216,0.2179072,1.4563328,0.2943488,0.005632
870,"[19, 41, 48, 37]",0.7371606945991516,40,4,19,88,2,41,104,1,48,80,2,37,2.7380992,1.3115392,0.6979584,0.2672128,0.106688
332,"[25, 17, 38, 32]",0.7371720731258392,56,2,25,40,2,17,80,3,38,72,1,32,2.0896384,0.9510912,0.4907008,0.240896,0.0522496
81,"[19, 11, 59, 45]",0.7371800661087036,40,4,19,24,4,11,120,4,59,96,2,45,2.732672,1.3115392,0.3076096,0.6144,0.1444224
385,"[14, 39, 31, 36]",0.7375595331192016,32,3,14,80,4,39,64,4,31,80,1,36,2.6730368,0.6766592,1.2324864,0.3728384,0.036352
880,"[15, 57, 19, 16]",0.7375744223594666,32,4,15,120,2,57,40,4,19,40,1,16,2.7611648,0.9158656,1.0000384,0.476672,0.013888
368,"[23, 6, 37, 33]",0.7376457512378692,48,4,23,16,3,6,80,2,37,72,2,33,2.6202368,1.785856,0.3035136,0.1062912,0.0698752
510,"[22, 7, 41, 0]",0.7376621484756469,48,3,22,16,4,7,88,2,41,8,1,0,2.1220096,1.26976,0.3203072,0.125184,0.0520576
192,"[15, 33, 36, 34]",0.7376939296722412,32,4,15,72,2,33,80,1,36,72,3,34,2.0038528,0.9158656,0.467968,0.1778176,0.0875008
379,"[28, 21, 55, 43]",0.7377160608768463,64,1,28,48,2,21,112,4,55,88,4,43,2.0631296,0.2768896,0.6516736,0.6029312,0.1769344
978,"[19, 15, 12, 53]",0.7377398073673248,40,4,19,32,4,15,32,1,12,112,2,53,2.150208,1.3115392,0.3917824,0.0362496,0.055936
984,"[11, 39, 56, 13]",0.7377954661846161,24,4,11,80,4,39,120,1,56,32,2,13,2.4621312,0.5988352,1.168384,0.236032,0.1041792
855,"[29, 22, 44, 48]",0.7378672242164612,64,2,29,48,3,22,96,1,44,104,1,48,2.4839552,1.1747328,0.7806976,0.0961536,0.0776704
46,"[15, 49, 10, 49]",0.7378726184368134,32,4,15,104,2,49,24,3,10,104,2,49,2.4300928,0.9158656,0.7964672,0.3175936,0.0454656
241,"[28, 37, 33, 31]",0.7378750503063202,64,1,28,80,2,37,72,2,33,64,4,31,1.923328,0.2768896,0.927744,0.2795008,0.0844928
109,"[19, 5, 54, 50]",0.7379170835018158,40,4,19,16,2,5,112,3,54,104,3,50,2.4085376,1.3115392,0.2095104,0.3587072,0.17408
366,"[24, 43, 14, 29]",0.7379354119300843,56,1,24,88,4,43,32,3,14,64,2,29,2.6184576,0.2572288,1.728512,0.2528768,0.0251392
444,"[44, 29, 14, 9]",0.7381436109542847,96,1,44,64,2,29,32,3,14,24,2,9,2.2348544,0.3555328,1.3606912,0.1531904,0.0107392
133,"[18, 15, 30, 34]",0.7382817566394806,40,3,18,32,4,15,64,3,30,72,3,34,1.920832,0.9469952,0.3917824,0.156672,0.0706816
894,"[25, 23, 8, 5]",0.7383110642433166,56,2,25,48,4,23,24,1,8,16,2,5,2.1817856,0.9510912,0.799744,0.0703488,0.0059008
462,"[25, 52, 11, 48]",0.7383802533149719,56,2,25,112,1,52,24,4,11,104,1,48,2.2049536,0.9510912,0.5175296,0.3722752,0.0093568
488,"[19, 22, 46, 30]",0.7384260714054107,40,4,19,48,3,22,96,3,46,64,3,30,2.5985408,1.3115392,0.4900864,0.3431424,0.099072
493,"[44, 34, 2, 46]",0.7385059356689453,96,1,44,72,3,34,8,3,2,96,3,46,2.6400256,0.3555328,1.7215488,0.1435136,0.0647296
129,"[33, 6, 38, 15]",0.7385399103164673,72,2,33,16,3,6,80,3,38,32,4,15,2.6437248,1.4245888,0.6137856,0.1928192,0.0578304
223,"[20, 49, 53, 17]",0.7385621070861816,48,1,20,104,2,49,112,2,53,40,2,17,2.1915392,0.237568,0.973824,0.530176,0.0952704
301,"[44, 27, 20, 30]",0.738582718372345,96,1,44,56,4,27,48,1,20,64,3,30,2.4979584,0.3555328,1.635328,0.103168,0.0492288
906,"[16, 38, 57, 18]",0.7386424243450165,40,1,16,80,3,38,120,2,57,40,3,18,2.076928,0.2179072,0.963584,0.427264,0.113472
538,"[11, 34, 37, 18]",0.7387895822525025,24,4,11,72,3,34,80,2,37,40,3,18,1.9645312,0.5988352,0.6875136,0.2643456,0.059136
428,"[18, 37, 41, 20]",0.7388490438461304,40,3,18,80,2,37,88,2,41,48,1,20,2.2995712,0.9469952,0.617472,0.3222016,0.0582016
610,"[24, 50, 8, 7]",0.7388950228691101,56,1,24,104,3,50,24,1,8,16,4,7,2.5799168,0.2572288,1.659904,0.3000832,0.008
135,"[19, 33, 21, 35]",0.7389137506484985,40,4,19,72,2,33,48,2,21,72,4,35,2.4782336,1.3115392,0.5435392,0.1936896,0.0747648
669,"[18, 2, 59, 42]",0.7389621078968048,40,3,18,8,3,2,120,4,59,88,3,42,2.246912,0.9469952,0.1931264,0.5880832,0.1640064
23,"[23, 11, 21, 28]",0.739011412858963,48,4,23,24,4,11,48,2,21,64,1,28,2.6064,1.785856,0.3864576,0.0582144,0.0211712
184,"[32, 42, 10, 37]",0.7390794694423676,72,1,32,88,3,42,24,3,10,80,2,37,2.4777728,0.2965504,1.5611904,0.2355712,0.02976
873,"[22, 33, 28, 4]",0.7391999185085296,48,3,22,72,2,33,64,1,28,16,1,4,2.4552832,1.26976,0.6322176,0.1696256,0.0289792
215,"[15, 22, 30, 25]",0.7392592608928681,32,4,15,48,3,22,64,3,30,56,2,25,1.9313408,0.9158656,0.4194304,0.1969152,0.0444288
203,"[32, 41, 11, 46]",0.7394801437854767,72,1,32,88,2,41,24,4,11,96,3,46,2.1106944,0.2965504,1.1444224,0.2443264,0.0706944
19,"[40, 26, 54, 50]",0.7395465254783631,88,1,40,56,3,26,112,3,54,104,3,50,2.6258816,0.335872,1.2978176,0.4634112,0.17408
835,"[56, 18, 7, 45]",0.739562314748764,120,1,56,40,3,18,16,4,7,96,2,45,2.6819712,0.4145152,1.815552,0.0607744,0.0364288
98,"[19, 40, 54, 18]",0.7396508991718292,40,4,19,88,1,40,112,3,54,40,3,18,2.6545536,1.3115392,0.2811904,0.6061568,0.1009664
776,"[19, 4, 57, 23]",0.7396714091300964,40,4,19,16,1,4,120,2,57,48,4,23,2.2040064,1.3115392,0.1927168,0.2171392,0.1279104
963,"[36, 22, 38, 15]",0.7397209346294403,80,1,36,48,3,22,80,3,38,32,4,15,2.032192,0.3162112,1.0399744,0.2634752,0.0578304
888,"[40, 48, 39, 53]",0.7398559868335723,88,1,40,104,1,48,80,4,39,112,2,53,2.4588672,0.335872,1.0688512,0.599808,0.0996352
705,"[48, 17, 19, 23]",0.7399770081043243,104,1,48,40,2,17,40,4,19,48,4,23,2.2298368,0.3751936,1.337344,0.123904,0.0386944
375,"[40, 56, 19, 43]",0.7400681257247925,88,1,40,120,1,56,40,4,19,88,4,43,2.371136,0.335872,1.1081728,0.476672,0.0957184
306,"[23, 3, 57, 6]",0.7400928795337677,48,4,23,8,4,3,120,2,57,16,3,6,2.7192576,1.785856,0.2738176,0.2056192,0.099264
162,"[29, 3, 45, 46]",0.74037464261055,64,2,29,8,4,3,96,2,45,96,3,46,2.2672256,1.1747328,0.4642816,0.135424,0.1380864
875,"[11, 45, 57, 25]",0.7404446721076965,24,4,11,96,2,45,120,2,57,56,2,25,2.2194304,0.5988352,0.6371328,0.5125632,0.1161984
36,"[32, 44, 34, 23]",0.7405727803707123,72,1,32,96,1,44,72,3,34,48,4,23,1.8902272,0.2965504,0.7440384,0.4303872,0.0645504
181,"[26, 28, 2, 10]",0.740638256072998,56,3,26,64,1,28,8,3,2,24,3,10,2.558848,1.6449536,0.4388864,0.1147904,0.0055168
527,"[32, 30, 47, 10]",0.7409489631652832,72,1,32,64,3,30,96,4,47,24,3,10,2.3706752,0.2965504,1.127424,0.523264,0.068736
522,"[17, 39, 38, 36]",0.7409730136394501,40,2,17,80,4,39,80,3,38,80,1,36,2.686784,0.5824512,1.309696,0.38656,0.053376
274,"[32, 31, 3, 40]",0.7412589490413666,72,1,32,64,4,31,8,4,3,88,1,40,2.121984,0.2965504,1.3518848,0.1160704,0.0027776
90,"[26, 7, 49, 4]",0.7412720799446106,56,3,26,16,4,7,104,2,49,16,1,4,2.6517504,1.6449536,0.410624,0.1678848,0.0735872
841,"[32, 41, 21, 17]",0.7412986874580383,72,1,32,88,2,41,48,2,21,40,2,17,2.0854528,0.2965504,1.1444224,0.2650624,0.0247168
707,"[19, 3, 46, 38]",0.7413612842559815,40,4,19,8,4,3,96,3,46,80,3,38,2.2403456,1.3115392,0.1982464,0.2589184,0.1169408
804,"[33, 6, 26, 39]",0.7416527926921844,72,2,33,16,3,6,56,3,26,80,4,39,2.5898496,1.4245888,0.6137856,0.1028096,0.0939648
414,"[36, 49, 25, 10]",0.7416809618473053,80,1,36,104,2,49,56,2,25,24,3,10,2.5508352,0.3162112,1.485824,0.3663872,0.027712
554,"[33, 32, 30, 36]",0.7417755126953125,72,2,33,72,1,32,64,3,30,80,1,36,2.792384,1.4245888,0.6948864,0.281856,0.036352
695,"[25, 9, 49, 55]",0.7418156504631043,56,2,25,24,2,9,104,2,49,112,4,55,2.1120768,0.9510912,0.4083712,0.1818624,0.2160512
311,"[23, 0, 13, 22]",0.7419063806533813,48,4,23,8,1,0,32,2,13,48,3,22,2.4455552,1.785856,0.2584576,0.0203264,0.0262144
889,"[24, 38, 15, 15]",0.741912442445755,56,1,24,80,3,38,32,4,15,32,4,15,2.0208512,0.2572288,1.1573248,0.2313216,0.0202752
473,"[15, 52, 40, 35]",0.7419168293476105,32,4,15,112,1,52,88,1,40,72,4,35,2.0074112,0.9158656,0.2269184,0.3951616,0.1147648
268,"[16, 47, 4, 4]",0.7419196128845215,40,1,16,96,4,47,16,1,4,16,1,4,2.6001536,0.2179072,1.7729536,0.2521088,0.0024832
808,"[56, 25, 13, 18]",0.7421169817447663,120,1,56,56,2,25,32,2,13,40,3,18,2.7609216,0.4145152,1.8591744,0.1115648,0.0209664
152,"[19, 23, 33, 3]",0.7421632468700409,40,4,19,48,4,23,72,2,33,8,4,3,2.4796032,1.3115392,0.6191104,0.1580544,0.0361984
674,"[32, 52, 43, 31]",0.7422033011913299,72,1,32,112,1,52,88,4,43,64,4,31,2.2385408,0.2965504,0.7768064,0.7077376,0.1027456
291,"[29, 10, 58, 17]",0.7422109603881836,64,2,29,24,3,10,120,3,58,40,2,17,2.608832,1.1747328,0.5484544,0.423168,0.107776
775,"[24, 49, 18, 59]",0.7423639059066772,56,1,24,104,2,49,40,3,18,120,4,59,2.2146688,0.2572288,1.0821632,0.35712,0.163456
545,"[44, 41, 49, 30]",0.7423845767974854,96,1,44,88,2,41,104,2,49,64,3,30,2.849024,0.3555328,1.616896,0.411648,0.1102464
157,"[21, 44, 48, 19]",0.7425164222717285,48,2,21,96,1,44,104,1,48,40,4,19,1.8986368,0.753664,0.3846144,0.3106816,0.094976
979,"[32, 53, 4, 49]",0.7425648093223571,72,1,32,112,2,53,16,1,4,104,2,49,2.477952,0.2965504,1.444864,0.3398656,0.0419712
478,"[11, 43, 1, 47]",0.7428259015083313,24,4,11,88,4,43,8,2,1,96,4,47,2.6455552,0.5988352,1.3869056,0.2095104,0.0956032
792,"[24, 31, 46, 55]",0.7428297698497772,56,1,24,64,4,31,96,3,46,112,4,55,2.3282304,0.2572288,1.1122688,0.3997696,0.2042624
649,"[10, 46, 56, 23]",0.7428336024284363,24,3,10,96,3,46,120,1,56,48,4,23,2.3938048,0.458752,1.1311104,0.3213312,0.1279104
640,"[11, 38, 1, 31]",0.7429639637470246,24,4,11,80,3,38,8,2,1,64,4,31,1.9942912,0.5988352,0.822272,0.1742336,0.0442496
119,"[44, 41, 8, 2]",0.7430290162563324,96,1,44,88,2,41,24,1,8,8,3,2,2.550272,0.3555328,1.616896,0.2180608,0.0050816
985,"[16, 53, 6, 47]",0.7430624902248383,40,1,16,112,2,53,16,3,6,96,4,47,1.9977856,0.2179072,0.9787392,0.3482624,0.098176
14,"[15, 29, 41, 8]",0.7431256651878357,32,4,15,64,2,29,88,2,41,24,1,8,1.9805952,0.9158656,0.4022272,0.2532864,0.0545152
424,"[24, 31, 55, 6]",0.7432779788970947,56,1,24,64,4,31,112,4,55,16,3,6,2.4724608,0.2572288,1.1122688,0.6611968,0.0870656
287,"[10, 43, 27, 50]",0.7436929225921631,24,3,10,88,4,43,56,4,27,104,3,50,2.6719232,0.458752,1.3869056,0.3678208,0.103744
481,"[17, 50, 7, 52]",0.7437180995941162,40,2,17,104,3,50,16,4,7,112,1,52,2.7065984,0.5824512,1.4563328,0.306944,0.0061696
271,"[17, 43, 44, 16]",0.7438382983207703,40,2,17,88,4,43,96,1,44,40,1,16,2.7979648,0.5824512,1.5314944,0.2622976,0.0670208
500,"[10, 43, 21, 19]",0.7438474833965302,24,3,10,88,4,43,48,2,21,40,4,19,2.5015296,0.458752,1.3869056,0.2650624,0.0361088
56,"[13, 35, 10, 58]",0.7439392268657684,32,2,13,72,4,35,24,3,10,120,3,58,2.0965888,0.4374528,1.0319872,0.166656,0.105792
682,"[28, 29, 39, 31]",0.744094067811966,64,1,28,64,2,29,80,4,39,64,4,31,1.9063936,0.2768896,0.7766016,0.404992,0.0932096
329,"[19, 1, 31, 3]",0.7442341566085815,40,4,19,8,2,1,64,4,31,8,4,3,2.0602624,1.3115392,0.1880064,0.1769984,0.0290176
930,"[56, 17, 4, 45]",0.7442439317703247,120,1,56,40,2,17,16,1,4,96,2,45,2.57824,0.4145152,1.724416,0.0481792,0.0364288
393,"[25, 19, 59, 52]",0.7443301856517792,56,2,25,40,4,19,120,4,59,112,1,52,2.7494144,0.9510912,0.6729728,0.653824,0.1168256
227,"[32, 41, 31, 38]",0.7444619119167328,72,1,32,88,2,41,64,4,31,80,3,38,2.286272,0.2965504,1.1444224,0.4109824,0.079616
541,"[44, 23, 40, 22]",0.7444844961166381,96,1,44,48,4,23,88,1,40,48,3,22,2.3585536,0.3555328,1.480704,0.0932864,0.0743296
205,"[33, 5, 53, 54]",0.7446447134017944,72,2,33,16,2,5,112,2,53,112,3,54,2.75488,1.4245888,0.596992,0.1916928,0.1869056
419,"[25, 1, 39, 0]",0.7447554767131805,56,2,25,8,2,1,80,4,39,8,1,0,1.9711616,0.9510912,0.352256,0.2698752,0.0432384
729,"[19, 56, 37, 48]",0.7448735475540161,40,4,19,120,1,56,80,2,37,104,1,48,2.5711232,1.3115392,0.320512,0.527616,0.0567552
731,"[33, 10, 20, 49]",0.7449834942817688,72,2,33,24,3,10,48,1,20,104,2,49,2.532736,1.4245888,0.666624,0.0259584,0.060864
892,"[24, 46, 53, 54]",0.7451061248779297,56,1,24,96,3,46,112,2,53,112,3,54,2.7611264,0.2572288,1.4792704,0.4830208,0.1869056
158,"[10, 57, 22, 21]",0.7453587353229523,24,3,10,120,2,57,48,3,22,48,2,21,2.248384,0.458752,0.927744,0.4793856,0.0278016
347,"[36, 41, 13, 10]",0.7453630149364472,80,1,36,88,2,41,32,2,13,24,3,10,2.2105728,0.3162112,1.2888064,0.2379264,0.012928
196,"[33, 9, 28, 2]",0.7454214930534363,72,2,33,24,2,9,64,1,28,8,3,2,2.4688256,1.4245888,0.6316032,0.0292352,0.0286976
326,"[21, 22, 5, 58]",0.7454409778118134,48,2,21,48,3,22,16,2,5,120,3,58,1.8559872,0.753664,0.5738496,0.07168,0.1020928
299,"[25, 22, 58, 11]",0.7455011487007142,56,2,25,48,3,22,120,3,58,24,4,11,2.5691008,0.9510912,0.67072,0.4872192,0.1053696
371,"[15, 20, 54, 1]",0.7455424547195435,32,4,15,48,1,20,112,3,54,8,2,1,1.951616,0.9158656,0.1613824,0.4359168,0.0837504
38,"[52, 23, 4, 21]",0.745774906873703,112,1,52,48,4,23,16,1,4,48,2,21,2.6736512,0.3948544,1.8448384,0.0674816,0.011776
67,"[36, 49, 22, 33]",0.7457904696464539,80,1,36,104,2,49,48,3,22,72,2,33,2.578048,0.3162112,1.485824,0.3817984,0.0395136
762,"[23, 1, 11, 11]",0.7457950949668884,48,4,23,8,2,1,24,4,11,24,4,11,2.446784,1.785856,0.2635776,0.0308224,0.0118272
941,"[11, 50, 32, 14]",0.7458799421787262,24,4,11,104,3,50,72,1,32,32,3,14,2.6390016,0.5988352,1.3051904,0.3344896,0.0457856
608,"[22, 1, 1, 15]",0.7462362408638,48,3,22,8,2,1,8,2,1,32,4,15,1.9047936,1.26976,0.2635776,0.0041984,0.0125568
506,"[11, 34, 57, 10]",0.7463154077529908,24,4,11,72,3,34,120,2,57,24,3,10,2.13376,0.5988352,0.6875136,0.3895296,0.1031808
996,"[16, 42, 35, 10]",0.7463312089443207,40,1,16,88,3,42,72,4,35,24,3,10,2.1880576,0.2179072,1.1147264,0.4590592,0.041664
134,"[44, 29, 51, 34]",0.7463817954063415,96,1,44,64,2,29,104,4,51,72,3,34,2.7795712,0.3555328,1.3606912,0.5897728,0.1188736
433,"[12, 38, 45, 50]",0.746516901254654,32,1,12,80,3,38,96,2,45,104,3,50,1.9352192,0.1982464,0.8863744,0.3460096,0.149888
11,"[44, 17, 52, 3]",0.7466283500194549,96,1,44,40,2,17,112,1,52,8,4,3,2.0357632,0.3555328,1.1634688,0.0776704,0.0843904
825,"[24, 46, 48, 22]",0.7467094004154206,56,1,24,96,3,46,104,1,48,48,3,22,2.4973312,0.2572288,1.4792704,0.3106816,0.0954496
758,"[19, 26, 12, 14]",0.7468140363693238,40,4,19,56,3,26,32,1,12,32,3,14,2.368192,1.3115392,0.5888,0.0966144,0.0165376
739,"[40, 27, 9, 45]",0.7468286275863647,88,1,40,56,4,27,24,2,9,96,2,45,2.3037696,0.335872,1.4712832,0.1020928,0.0398208
200,"[44, 17, 7, 18]",0.7469083309173584,96,1,44,40,2,17,16,4,7,40,3,18,1.9492736,0.3555328,1.1634688,0.0607744,0.0147968
619,"[16, 46, 20, 46]",0.7469117701053619,40,1,16,96,3,46,48,1,20,96,3,46,2.2107776,0.2179072,1.278976,0.273408,0.0857856
327,"[44, 14, 16, 19]",0.7470198631286621,96,1,44,32,3,14,40,1,16,40,4,19,1.950144,0.3555328,1.1706368,0.0382976,0.030976
902,"[18, 40, 48, 2]",0.7470591545104981,40,3,18,88,1,40,104,1,48,8,3,2,1.9228928,0.9469952,0.2811904,0.2672128,0.0727936
136,"[15, 26, 20, 25]",0.7472721338272095,32,4,15,56,3,26,48,1,20,56,2,25,1.921536,0.9158656,0.5165056,0.103168,0.031296
911,"[20, 39, 44, 8]",0.7473270237445832,48,1,20,80,4,39,96,1,44,24,1,8,2.2791552,0.237568,1.4000128,0.2225152,0.0643584
333,"[16, 49, 53, 14]",0.7473964333534241,40,1,16,104,2,49,112,2,53,32,3,14,2.0768896,0.2179072,0.878592,0.530176,0.0955136
632,"[21, 26, 9, 8]",0.7473983645439148,48,2,21,56,3,26,24,2,9,24,1,8,1.88992,0.753664,0.6742016,0.1020928,0.0052608
499,"[29, 21, 2, 28]",0.7474556803703308,64,2,29,48,2,21,8,3,2,64,1,28,2.2504448,1.1747328,0.6516736,0.0671744,0.0021632
91,"[15, 25, 46, 20]",0.7474570572376251,32,4,15,56,2,25,96,3,46,48,1,20,2.051776,0.9158656,0.34304,0.3698176,0.068352
122,"[25, 36, 6, 5]",0.7474920928478241,56,2,25,80,1,36,16,3,6,16,2,5,1.9602816,0.9510912,0.4651008,0.185856,0.0035328
70,"[25, 24, 20, 38]",0.7477033376693726,56,2,25,56,1,24,48,1,20,80,3,38,1.900608,0.9510912,0.4257792,0.103168,0.0658688
939,"[14, 41, 23, 13]",0.747852212190628,32,3,14,88,2,41,48,4,23,32,2,13,2.0020864,0.6766592,0.6191104,0.3295744,0.0220416
971,"[36, 45, 1, 3]",0.7479211509227752,80,1,36,96,2,45,8,2,1,8,4,3,2.304704,0.3162112,1.3840384,0.248064,0.0016896
155,"[7, 47, 14, 54]",0.7479267120361328,16,4,7,96,4,47,32,3,14,112,3,54,2.6763136,0.360448,1.570816,0.2926592,0.0976896
247,"[20, 46, 39, 47]",0.7481995403766633,48,1,20,96,3,46,80,4,39,96,4,47,2.6673792,0.237568,1.3725696,0.5542912,0.1482496
789,"[20, 46, 27, 59]",0.748229694366455,48,1,20,96,3,46,56,4,27,120,4,59,2.5502592,0.237568,1.3725696,0.408832,0.1765888
938,"[52, 18, 41, 31]",0.7482774198055268,112,1,52,40,3,18,88,2,41,64,4,31,2.6422528,0.3948544,1.6154624,0.1744896,0.1027456
194,"[15, 49, 52, 21]",0.7483322620391846,32,4,15,104,2,49,112,1,52,48,2,21,2.5293696,0.9158656,0.7964672,0.3631616,0.0991744
773,"[48, 17, 4, 18]",0.7485473275184631,104,1,48,40,2,17,16,1,4,40,3,18,2.1302144,0.3751936,1.337344,0.0481792,0.0147968
451,"[32, 39, 25, 9]",0.7485491275787354,72,1,32,80,4,39,56,2,25,24,2,9,2.6697344,0.2965504,1.7496064,0.2433536,0.0255232
774,"[17, 50, 2, 57]",0.7486257791519165,40,2,17,104,3,50,8,3,2,120,2,57,2.736064,0.5824512,1.4563328,0.2911744,0.0514048
753,"[20, 53, 6, 19]",0.7486680448055267,48,1,20,112,2,53,16,3,6,40,4,19,2.0366336,0.237568,1.0756096,0.3482624,0.0204928
294,"[19, 44, 20, 59]",0.748757129907608,40,4,19,96,1,44,48,1,20,120,4,59,2.4002816,1.3115392,0.2910208,0.273408,0.1696128
26,"[56, 25, 5, 53]",0.7488398313522339,120,1,56,56,2,25,16,2,5,112,2,53,2.7705728,0.4145152,1.8591744,0.0942592,0.0479232
255,"[23, 21, 12, 3]",0.7488979756832123,48,4,23,48,2,21,32,1,12,8,4,3,2.6670848,1.785856,0.4448256,0.073216,0.0084864
965,"[19, 19, 9, 37]",0.7489484965801239,40,4,19,40,4,19,24,2,9,80,2,37,2.251008,1.3115392,0.495616,0.059392,0.02976
604,"[11, 41, 46, 29]",0.7489570677280426,24,4,11,88,2,41,96,3,46,64,2,29,2.1012352,0.5988352,0.5533696,0.5092864,0.0850432
469,"[52, 33, 3, 59]",0.7489663362503052,112,1,52,72,2,33,8,4,3,120,4,59,2.8548736,0.3948544,1.813504,0.1447936,0.1470208
128,"[19, 29, 17, 9]",0.7490139663219452,40,4,19,64,2,29,40,2,17,24,2,9,2.307008,1.3115392,0.47616,0.14976,0.014848
688,"[36, 35, 11, 12]",0.7490895867347718,80,1,36,72,4,35,24,4,11,32,1,12,2.534016,0.3162112,1.6820224,0.1754112,0.0056704
986,"[5, 43, 40, 6]",0.7490897059440613,16,2,5,88,4,43,88,1,40,16,3,6,2.22784,0.2260992,1.334272,0.2573824,0.0553856
367,"[17, 17, 55, 12]",0.749094796180725,40,2,17,40,2,17,112,4,55,32,1,12,1.917248,0.5824512,0.313344,0.5787136,0.0880384
195,"[32, 37, 22, 21]",0.7491522312164307,72,1,32,80,2,37,48,3,22,48,2,21,1.9964288,0.2965504,1.0573824,0.2599936,0.0278016
198,"[28, 49, 2, 2]",0.7491652965545654,64,1,28,104,2,49,8,3,2,8,3,2,2.127744,0.2768896,1.2036096,0.2911744,0.0013696
41,"[16, 54, 12, 47]",0.749174052476883,40,1,16,112,3,54,32,1,12,96,4,47,2.6773376,0.2179072,1.6467968,0.3521536,0.1057792
320,"[48, 33, 18, 55]",0.7492353916168213,104,1,48,72,2,33,40,3,18,112,4,55,2.6974464,0.3751936,1.619968,0.2029056,0.1446784
598,"[29, 5, 22, 41]",0.749447250366211,64,2,29,16,2,5,48,3,22,88,2,41,2.138624,1.1747328,0.4804608,0.07936,0.0493696
118,"[10, 41, 53, 22]",0.7496165871620178,24,3,10,88,2,41,112,2,53,48,3,22,1.9132032,0.458752,0.5533696,0.4391424,0.1072384
296,"[44, 26, 17, 38]",0.7497544288635254,96,1,44,56,3,26,40,2,17,80,3,38,2.3549952,0.3555328,1.4618624,0.1226752,0.060224
761,"[28, 42, 51, 16]",0.7498290002346039,64,1,28,88,3,42,104,4,51,40,1,16,2.8399104,0.2768896,1.4299136,0.7005184,0.077888
520,"[44, 26, 50, 29]",0.7502743899822235,96,1,44,56,3,26,104,3,50,64,2,29,2.6832896,0.3555328,1.4618624,0.414976,0.0962176
313,"[19, 1, 3, 42]",0.7507190108299255,40,4,19,8,2,1,8,4,3,88,3,42,1.9158784,1.3115392,0.1880064,0.0067584,0.0548736
